"Designator","Footprint","X","Y","Rotation","Value"
"C273","PART","73.67","36.64","270","9pF"
"C274","PART","69.07","24.93","  0","10nF"
"C277","PART","95.70","25.56","270","0.1uF"
"C278","PART","90.90","28.86","  0","0.1uF"
"C279","PART","93.67","25.59","180","2.2uF"
"C280","PART","90.82","26.37","180","2.2uF"
"C281","PART","90.82","24.85","180","0.47uF"
"C283","PART","94.99","36.51","180","0.1uF"
"C284","PART","94.05","34.91","  0","0.1uF"
"C285","PART","90.87","27.56","  0","0.1uF"
"C286","PART","94.73","35.65","180","0.1uF"
"C287","_0402MP","86.30","37.50","180","10uF"
"C288","_0402MP","87.32","36.66","  0","10uF"
"C289","PART","89.30","25.94","180","0.1uF"
"C290","PART","85.87","28.33"," 45","10pF"
"C291","PART","86.96","29.35","225","10pF"
"C292","PART","85.33","33.97","180","22pF, C0G, 5%"
"C293","PART","84.85","29.93"," 90","22pF, C0G, 5%"
"C294","PART","85.61","29.93"," 90","DNP"
"C295","PART","88.86","37.58","270","9pF"
"C296","PART","93.67","36.64","270","9pF"
"C297","PART","89.07","24.93","  0","10nF"
"C300","PART","115.70","25.56","270","0.1uF"
"C301","PART","110.90","28.86","  0","0.1uF"
"C302","PART","113.67","25.59","180","2.2uF"
"C303","PART","110.82","26.37","180","2.2uF"
"C304","PART","110.82","24.85","180","0.47uF"
"C306","PART","114.99","36.51","180","0.1uF"
"C307","PART","114.05","34.91","  0","0.1uF"
"C308","PART","110.87","27.56","  0","0.1uF"
"C309","PART","114.73","35.65","180","0.1uF"
"C310","_0402MP","106.30","37.50","180","10uF"
"C311","_0402MP","107.32","36.66","  0","10uF"
"C312","PART","109.30","25.94","180","0.1uF"
"C313","PART","105.87","28.33"," 45","10pF"
"C314","PART","106.96","29.35","225","10pF"
"C315","PART","105.33","33.97","180","22pF, C0G, 5%"
"C316","PART","104.85","29.93"," 90","22pF, C0G, 5%"
"C317","PART","105.61","29.93"," 90","DNP"
"C318","PART","108.86","37.58","270","9pF"
"C319","PART","113.67","36.64","270","9pF"
"C320","PART","109.07","24.93","  0","10nF"
"C323","PART","135.70","25.56","270","0.1uF"
"C324","PART","130.90","28.86","  0","0.1uF"
"C325","PART","133.67","25.59","180","2.2uF"
"C326","PART","130.82","26.37","180","2.2uF"
"C327","PART","130.82","24.85","180","0.47uF"
"C329","PART","134.99","36.51","180","0.1uF"
"C330","PART","134.05","34.91","  0","0.1uF"
"C331","PART","130.87","27.56","  0","0.1uF"
"C332","PART","134.73","35.65","180","0.1uF"
"C333","_0402MP","126.30","37.50","180","10uF"
"C334","_0402MP","127.32","36.66","  0","10uF"
"C335","PART","129.30","25.94","180","0.1uF"
"C336","PART","125.87","28.33"," 45","10pF"
"C337","PART","126.96","29.35","225","10pF"
"C338","PART","125.33","33.97","180","22pF, C0G, 5%"
"C339","PART","124.85","29.93"," 90","22pF, C0G, 5%"
"C340","PART","125.61","29.93"," 90","DNP"
"C341","PART","128.86","37.58","270","9pF"
"C342","PART","133.67","36.64","270","9pF"
"C343","PART","129.07","24.93","  0","10nF"
"C346","PART","155.70","25.56","270","0.1uF"
"C347","PART","150.90","28.86","  0","0.1uF"
"C348","PART","153.67","25.59","180","2.2uF"
"C349","PART","150.82","26.37","180","2.2uF"
"C350","PART","150.82","24.85","180","0.47uF"
"C352","PART","154.99","36.51","180","0.1uF"
"C353","PART","154.05","34.91","  0","0.1uF"
